liberal	ˈlibərəl	a.心胸宽大的；慷慨的	2	liber		
liberate	ˈlibəreit	vt.解放；释放	2	liber		
liberty	ˈlibəti	n.自由；释放；许可	2	liber		
librarian	laiˈbreəriən	n.图书馆馆长	2			
license	ˈlaisəns	n.许可；执照 vt.准许	2			
limb	lim	n.肢，臂，翼；树枝	2			
limit	ˈlimit	n.限度；限制；范围	2			
limitation	ˌlimiˈtei∫ən	n.限制；限度，局限	2			
limited	ˈlimitid	a.有限的	2			
liquid	ˈlikwid	n.液体 a.液体的	2			
literary	ˈlitərəri	a.文学(上)的	2	liter		
literature	ˈlitərit∫ə	n.文学；文献	2	liter		
load	ləud	vt.装；装满 n.负载	2			
loan	ləun	n.贷款；暂借 vt.借出	2			
local	ˈləukəl	a.地方的；局部的	2	loc		
locate	ləuˈkeit	vt.探明，找出，查出	2	loc		
location	ləuˈkei∫ən	n.位置，场所	2	loc		
lodge	lɔdʒ	vi.暂住，借宿，投宿	1			
logic	ˈlɔdʒik	n.逻辑，推理；逻辑性	2	log		
logical	ˈlɔdʒikəl	a.逻辑的；符合逻辑的	2	log		
loosen	ˈluːsn	vt.解开；使松驰	2			
loss	lɔs	n.遗失；损失；失败	2			
loyal	ˈlɔiəl	a.忠诚的，忠心的	2	leg		
loyalty	ˈlɔiəlti	n.忠诚，忠心	2	leg		
luggage	ˈlʌgidʒ	n.行李；皮箱，皮包	2			
luxury	ˈlʌk∫əri	n.奢侈，奢华；奢侈品	2			
magazine	ˌmægəˈziːn	n.杂志，期刊	2			
magnet	ˈmægnit	n.磁铁，磁石，磁体	2			
magnetic	mægˈnetik	a.磁的，有吸引力的	2			
magnificent	mægˈnifisnt	n.壮丽的；华丽的	1	magn	magn,fac	magn(大)+fac(做),做得巨大→壮丽
mainland	ˈmeinlənd,-lænd	n.大陆	2			
maintain	meinˈtein	vt.维持；赡养；维修	1	tain	man,tain	man(手)+tain(持),用手持住→维持
maintenance	ˈmeintinəns	n.维持，保持；维修	1	tain	man,tain	man(手)+tain(持),持住不放→保持
major	ˈmeidʒə	a.较大的 n.专业	2	magn		
majority	məˈdʒɔriti	n.多数，大多数	2	magn		
manage	ˈmænidʒ	vt.管理；设法；对付	2	man		
management	ˈmænidʒmənt	n.管理；经营，处理	2	man		
mankind	mænˈkaind	n.人类	2			
manner	ˈmænə	n.方式；态度；礼貌	2	man		
manual	ˈmænjuəl	a.体力的 n.手册	1	man		
manufacture	ˌmænjuˈfækt∫ə	vt.制造 n.制造；产品	2	man	man,fac	man(手)+fac(做),用手做出→制造
manufacturer	ˌmænjuˈfækt∫ərə	n.制造商/厂	2	man	man,fac	man(手)+fac(做),制作的人
margin	ˈmɑːdʒin	n.页边的空白；边缘	1			
marine	məˈriːn	a.海的；海上的	1	mar		
marriage	ˈmæridʒ	n.结婚，婚姻；婚礼	2			
marvelous	ˈmɑːvəl	a.奇迹般的；了不起的	2	mir		
mask	mɑːsk	n.面具；伪装 vt.掩饰	2			
mass	mæs	n.众多；团；群众	2			
masterpiece	ˈmɑːstəpiːs	n.杰作，名著	1			
material	məˈtiəriəl	n.材料；素材 a.物质的	2			
mature	məˈtjuə	a.成熟的 vt.使成熟	1			
maximum	ˈmæksiməm	n.最大量 a.最大的	1	magn		
mayor	meə	n.市长	2	magn		
meadow	ˈmedəu	n.草地，牧草地	1			
measure	ˈmeʒə	vt.量，测量 n.分量	2	mens		
measurement	ˈmeʒəmənt	n.衡量,测量；尺寸	2	mens		
mechanic	miˈkænik	n.技工，机械，机修工	1			
mechanical	miˈkænikl	a.机械的；力学的	2			
medal	ˈmedl	n.奖章，勋章，纪念章	1			
medical	ˈmedikəl	a.医学的；内科的	2			
medicine	ˈmedisn	n.内服药；医学	2			
Mediterranean	meditəˈreiniən	n.地中海 a.地中海的	1	med	med,terr	med(中)+terr(土地),陆地中间的海
medium	ˈmiːdjəm	n.媒质；中间 a.中等的	1	med		
melt	melt	vi.融化 vt.使融化	2			
memorial	miˈmɔːriəl	a.纪念的；记忆的	1	memor		
memory	ˈmeməri	n.记忆；回忆；存储	2	memor		
mend	mend	vt.修理，修补，缝补	2			
mental	ˈmentl	a.智力的；精神的	2	ment		
mention	ˈmen∫ən	vt.&n.提及，说起	2	ment		
merchant	ˈməːt∫ənt	n.商人；零售商	1	merc		
mercy	ˈməːsi	n.仁慈，慈悲，恩惠	1			
mere	miə	a.仅仅的；纯粹的	1			
merit	ˈmerit	n.长处，优点；功过	1			
mess	mes	n.混乱，混杂，肮脏	2			
message	ˈmesidʒ	n.信息，消息；启示	2	mit		
messenger	ˈmesindʒə	n.送信者，信使	1	mit		
metal	ˈmetl	n.金属，金属制品	2			
meter	ˈmiːtə	n.计量器，计，表	1	meter		
metre	ˈmiːtə	n.米，公尺	1	meter		
metric	ˈmetrik	a.公制的，米制的	1	meter		
microcomputer	ˈmaikrəukəmpjuːtə(r)	n.微型计算机，微机	1	micro		
microphone	ˈmaikrəfəun	n.话筒，麦克风	1	micro	micro,phon	micro(小)+phon(声音),放大微小声音
microscope	ˈmaikrəskəup	n.显微镜	1	micro	micro,scop	micro(小)+scop(看),看微小之物
midst	ˈmidst	n.中部，中间，当中	1			
mild	maild	a.和缓的；温柔的	2			
military	ˈmilitəri	a.军事的；军人的	1	milit		
millimetre	ˈmiliˌmiːtə(r)	n.毫米	1	meter		
mineral	ˈminərəl	n.矿物 a.矿物的	1			
minimum	ˈminiməm	n.最小量 a.最小的	1	min		
minister	ˈministə	n.部长，大臣；公使	1	min		
minor	ˈmainə	a.较小的；较次要的	1	min		
minority	maiˈnɔriti	n.少数；少数民族	1	min		
minus	ˈmainəs	a.负的 prep.减(去)	1	min		
miracle	ˈmirəkl	n.奇迹，令人惊奇的人	1	mir		
mirror	ˈmirə	n.镜子 vt.反映，反射	2	mir		
miserable	ˈmizərəbl	a.痛苦的，悲惨的	1			
mislead	misˈliːd	vt.使误入岐途	1			
missile	ˈmisail	n.发射物；导弹	1	mit		
mission	ˈmi∫ən	n.使命，任务；使团	2	mit		
misunderstand	ˈmisʌndəˈstænd	vt.误解/会,曲解	2			
mixture	ˈmikst∫ə	n.混合；混合物	1			
mobile	ˈməubail	a.运动的；流动的	1	mob		
mode	məud	n.方式，样式	2	mod		
model	ˈmɔdl	n.模型；模式；模特儿	2	mod		
moderate	ˈmɔdərit	a.温和的；有节制的	1	mod		
modern	ˈmɔdən	a.现代的，近代的	2	mod		
modest	ˈmɔdist	a.有节制的；谦虚的	1	mod		
modify	ˈmɔdifai	vt.更改，修改；修饰	1	mod		
moist	mɔist	a.湿润的；多雨的	1			
moisture	ˈmɔist∫ə	n.潮湿，湿气；温度	1			
molecule	ˈmɔlikjuːl	n.分子，克分子	1			
moment	ˈməumənt	n.片刻，瞬间，时刻	2	mob		
monitor	ˈmɔnitə	n.班长；监视器	1	mon		
monument	ˈmɔnjumənt	n.纪念碑；纪念馆	1	mon		
mood	muːd	n.心情，情绪；语气	2			
moral	ˈmɔrəl	a.道德的；合乎道德的	1			
moreover	mɔːˈrəuvə	ad.再者，加之，此外	2			
mortal	ˈmɔːtl	a.终有一死的；致死的	1	mor		
mostly	ˈməustli	ad.主要的，大部分	2			
motion	ˈməu∫ən	n.运动；手势；提议	1	mob		
motivate	ˈməutiveit	vt.促动；激励，激发	1	mob		
motive	ˈməutiv	n.动机，目的	1	mob		
motor	ˈməutə	n.发动机；机动车	2	mob		
mount	maunt	vt.登上，爬上 n.…山	1			
mourn	mɔːn	vi.哀痛，哀悼	1			
movement	ˈmuːvmənt	n.动作,活动;移动	2	mob		
multiple	ˈmʌltipl	a.复合的；并联的	1	plic		
multiply	ˈmʌltipli	vt.使增加；乘	1	plic		
murder	ˈməːdə	n.&vi.谋杀，凶杀	2			
muscle	ˈmʌsl	n.肌肉，肌；体力	1			
mute	mjuːt	a.缄默的 n.哑巴	1			
mutual	ˈmjuːtjuəl	a.相互的；共同的	1	mut		
mysterious	misˈtiəriəs	a.神秘的；难以理解的	1			
mystery	ˈmistəri	n.神秘；神秘的事物	1			
naked	ˈneikid	a.裸体的；无遮敝的	2			
namely	ˈneimli	ad.即，也就是	2			
nationality	ˌnæ∫əˈnæliti	n.国籍；民族，族	2	nat		
native	ˈneitiv	a.本土的 n.本地人	2	nat		
naval	ˈneivəl	n.海军的，军舰的	1	nav		
navigation	ˌnæviˈgei∫ən	n.航行;航海术;导航	1	nav		
necessity	niˈsesiti	n.必要性；必然性	1	ced		
negative	ˈnegətiv	a.否定的；消极的	1	neg		
neglect	niˈglekt	vt.忽视，忽略；疏忽	1	lect		
neighbourhood	ˈneibəhud	n.邻居关系；邻近	2			
nerve	nəːv	n.神经；勇敢，胆量	1	neur		
nervous	ˈnəːvəs	a.神经的；易激动的	2	neur		
network	ˈnetwəːk	n.网状物；网络	2			
neutral	ˈnjuːtrəl	a.中立的；中性的	1			
nevertheless	ˌnevəðəˈles	conj.然而 ad.仍然	2			
noble	ˈnəub(ə)l	a.贵族的；高尚的	2			
nonsense	ˈnɔnsəns	n.胡说，废话	2			
normal	ˈnɔːməl	a.正常的，普通的	2	norm		
note	nəut	n.笔记；便条；注释	2			
notice	ˈnəutis	vt.注意 n.通知；注意	2			
noun	naun	n.名词	2	nom		
novel	ˈnɔvəl	n.小说 a.新的	2	nov		
nowadays	ˈnauədeiz	ad.现今，现在	2			
nuclear	ˈnjuːkliə	a.原子核的；核心的	1			
nucleus	ˈnjuːkliəs	n.核，核心；(原子)核	1			
nuisance	ˈnjuːsns	n.讨厌的东西	1			
number	ˈnʌmbə	n.数，数字；号码	2	numer		
numerous	ˈnjuːmərəs	a.为数众多的；许多	1	numer		
nurse	nəːs	n.保姆；护士 vt.看护	2	nutri		
nursery	ˈnəːsəri	n.托儿所；苗圃	2	nutri		
obey	əuˈbei	vt.顺从 vi.服从	1	aud		
object	ˈɔbdʒikt	n.物，物体；目的	2	ject		
objection	əbˈdʒek∫ən	n.反对,异议;不喜欢	1	ject		
objective	əbˈdʒektiv	a.客观的；无偏见的	1	ject		
oblige	əˈblaidʒ	vt.迫使；施恩惠于	1	lig		
observation	ˌəbzəːˈvei∫ən	n.注意；观察(力)	1	serv		
observe	əbˈzəːv	vt.遵守；看到；说	2	serv		
obstacle	ˈɔbstəkl	n.障碍，障碍物，妨害	1	sist		
obtain	əbˈtein	vt.获得，得到，买到	1	tain		
obvious	ˈɔbviəs	a.明显的，显而易见的	1	vi		
occasion	əˈkeiʒən	n.场合，时刻；时机	1	cad		
occasional	əˈkeiʒənəl	a.偶然的；临时的	1	cad		
occupation	ˌɔkjuˈpei∫ən	n.占领/据；职业	2	cap		
occupy	ˈɔkjupai	vt.占领；占，占有	2	cap		
occur	əˈkəː	vi.发生；出现，存在	1	cur		
occurrence	əˈkʌrəns	n.发生，出现；事件	1	cur		
odd	ɔd	a.奇数的；单只的	2			
odour	ˈəudə	n.气味，香气；味道	1			
offend	əˈfend	vt.冒犯 vi.犯过错	1	fend		
offer	ˈɔfə	vt.提供；提出 n.提供	2	fer		
office	ˈɔfis	n.办公室；处，局，社	2	fac		
officer	ˈɔfisə	n.官员；干事；军官	2	fac		
official	əˈfi∫əl	a.官员的；官方的	2	fac		
omit	əuˈmit	vt.省略，省去；遗漏	1	mit		
opera	ˈɔpərə	n.歌剧	1	oper		
operate	ˈɔpəreit	vi.操作；施行手术	2	oper		
operation	ˌɔpəˈrei∫ən	n.操作；手术；运算	2	oper		
operational	ˌɔpəˈrei∫ənl	a.操作上的；可使用的	1	oper		
opinion	əˈpinjən	n.意见，看法，主张	2	opt		
opponent	əˈpəunənt	n.对手,敌手;对抗者	1	pon		
opportunity	ˌɔpəˈtjuːniti	n.机会，良机	2	port		
oppose	əˈpəuz	vt.反对；反抗	2	pon		
opposite	ˈɔpəzit	a.对面的 n.对立物	2	pon		
oppress	əˈpres	vt.压迫，压制；压抑	1			
optical	ˈɔptikəl	a.眼的；光学的	1	opt		
optimistic	ˌɔptiˈmistik	a.乐观/乐观主义的	1	opt		
option	ˈɔp∫ən	n.选择，选择权	1	opt		
optional	ˈɔp∫ənəl	a.可以任意选择的	1	opt		
oral	ˈɔːrəl	a.口头的；口的	1	ora		
orbit	ˈɔːbit	n.运行轨道 vt.环绕	2			
orchestra	ˈɔːkistrə	n.管弦乐队	1			
ordinary	ˈɔːdinəri	a.平常的；平凡的	2	ord		
organ	ˈɔːgən	n.器官；机构；管风琴	2			
organic	ɔːˈgænik	a.有机体的；器官的	2			
organization	ˌɔːgənaiˈzei∫ən	n.组织;团体,机构	2			
organize	ˈɔːgənaiz	vt.组织，编组	2			
origin	ˈɔridʒin	n.起源，由来；出身	2	ori		
original	əˈridʒənəl	a.最初的；新颖的	2	ori		
ought	ɔːt	v.aux.应当，应该	2			
outlet	ˈautlet	n.出口，出路；排遣	1			
outline	ˈautlain	n.轮廓；略图；大纲	2			
outlook	ˈautluk	n.观点，看法；展望	2			
output	ˈautput	n.产量；输出量；输出	2			
outset	ˈautset	n.开始，开端	1			
outstanding	autˈstændiŋ	a.突出的，杰出的	2			
outwards	ˈautwədz	ad.向外，往海外	2			
overall	ˈəuvərɔːl	n.工装裤 a.全面的	2			
overcome	ˌəuvəˈkʌm	vt.战胜，克服	2			
overhead	ˈəuvəhed	a.在头顶上的；架空的	1			
overlook	ˌəuvəˈluk	vt.眺望；看漏；放任	1			
overnight	ˈəuvəˈnait	ad.一夜；突然	1			
overseas	ˈəuvəˈsiːz	ad.海外 a.在海外的	1			
overtake	ˈəuvəˈteik	vt.追上，赶上；压倒	1			
owe	əu	vt.欠；应把…归功于	2			
ownership	ˈəunə∫ip	n.所有(权)，所有制	1			
pace	peis	n.步，步速 vi.踱步	2			
pacific	pəˈsifik	a.和平的 n.太平洋	1	pac		
pain	pein	n.痛，疼痛；辛苦	2			
panel	ˈpænl	n.专门小组；面，板	1			
paradise	ˈpærədaiz	n.伊甸乐园；天堂	1			
paragraph	ˈpærəgrɑːf	n.(文章的)段，节	2	graph		
parallel	ˈpærəlel	a.平行的；相同的	2	par	par,alter	par(并列)+alter(其他)，彼此并列相似
parcel	ˈpɑːsl	n.包裹，小包，邮包	1	part		
pardon	ˈpɑːdn	n.原谅；赦免 vt.原谅	1	don		
parent	ˈpeərənt	n.父亲，母亲，双亲	2	par		
parliament	ˈpɑːləmənt	n.议会，国会	1	par		
partial	ˈpɑː∫əl	a.部分的；不公平的	2	part		
participate	pɑːˈtisipeit	vi.参与/加；分享	1	cap	part,cap	part(部分)+cip(拿)，拿一份即参与
particle	ˈpɑːtikl	n.粒子，微粒	1	part		
particular	pəˈtikjulə	a.特殊的；特定的	2	part		
particularly	pəˈtikjuləli	ad.特别,尤其,格外	2	part		
partner	ˈpɑːtnə	n.伙伴；搭挡；配偶	2	part		
party	ˈpɑːti	n.党，党派；聚会	2	part		
passage	ˈpæsidʒ	n.通过；通路，通道	2			
passenger	ˈpæsindʒə	n.乘客,旅客,过路人	1			
passion	ˈpæ∫ən	n.激情，热情；爱好	2	pass		
passive	ˈpæsiv	a.被动的；消极的	1	pass		
pastime	ˈpɑːstaim	n.消遣，娱乐	1			
patch	pæt∫	n.补钉；碎片 vt.补缀	1			
patience	ˈpei∫əns	n.忍耐，容忍，耐心	1	pass		
patient	ˈpei∫ənt	a.忍耐的 n.病人	2	pass		
pattern	ˈpætən	n.型，式样，模，模型	2	pater		
pause	pɔːz	n.&vi.中止，暂停	2			
pave	peiv	vt.铺，筑(路等)	1			
peace	piːs	n.和平；和睦；平静	2	pac		
peak	piːk	n.山顶，巅 a.最高的	2			
peasant	ˈpezənt	n.农民	1			
pebble	ˈpebl	n.卵石，细砾	1			
peculiar	piˈkjuːljə	a.特有的；特别的	1			
peel	piːl	vt.剥(皮)，削(皮)	2			
penetrate	ˈpenitreit	vt.穿过 vi.穿入	1	pen		
peninsula	piˈninsjulə	n.半岛	1	pen		
pension	ˈpen∫ən	n.抚恤金，年金	1	pend		
perceive	pəˈsiːv	vt.察觉，发觉；理解	1	cap		
percent	pəˈsent	n.百分之…	2	cent		
percentage	pəˈsentidʒ	n.百分比，百分率	2	cent		
perfect	ˈpəːfikt	a.完美的；完全的	2	fac		
perform	pəˈfɔːm	vt.履行，执行；演出	2	form		
performance	pəˈfɔːməns	n.履行；演出；行为	2	form		
period	ˈpiəriəd	n.时期；学时；句号	2			
permanent	ˈpəːmənənt	a.永久的，持久的	2			
permission	pə(ː)ˈmi∫ən	n.允许，许可，同意	2	mit		
permit	pə(ː)ˈmit	vt.允许 n.执照	2	mit		
persist	pə(ː)ˈsist	vi.坚持，固执；持续	2	sist		
personal	ˈpəːsənl	a.个人的；本人的	2			
personnel	ˌpəːsəˈnel	n.全体人员，全体职员	1			
perspective	pəˈspektiv	n.透视;远景;观点	1	spec		
persuade	pəˈsweid	vt.说服 vi.被说服	2			
pessimistic	ˌpesiˈmistik	a.悲观的；厌世的	1			
phase	feiz	n.阶段；方面；相位	2			
phenomenon	fiˈnɔminən	n.现象	1			
philosophy	fiˈlɔsəfi	n.哲学；哲理；人生观	1	phil	phil,soph	phil(爱)+soph(智慧)
phone	fəun	n.电话，电话机；耳机	2	phon		
photograph	ˈfəutəgrɑːf;(US)-græf	n.照/相片	2	photo	photo,graph	photo(光)+graph(写)，用光写下的图
phrase	freiz	n.短语；习惯用语	2			
physical	ˈfizikəl	a.物质的；物理的	2			
physician	fiˈzi∫ən	n.医生，内科医生	1			
physics	ˈfiziks	n.物理学	2			
pierce	piəs	vt.剌穿 vi.穿入	2			
pile	pail	n.堆 vt.堆叠，累积	2			
pillar	ˈpilə	n.柱，柱子；栋梁	2			
pilot	ˈpailət	n.领航员；飞行员	2			
pioneer	ˌpaiəˈniə	n.拓荒者；先驱者	2			
pitch	pit∫	n.沥青	2			
pity	ˈpiti	n.怜悯；遗憾 vt.同情	2			
plain	plein	n.平原 a.清楚的	2			
plane	plein	n.平面；飞机	2			
planet	ˈplænit	n.行星	2			
plastic	plɑːstik	a.可塑的 n.塑料	2			
plate	pleit	n.板，片，盘 vt.电镀	2			
platform	ˈplætfɔːm	n.平台；站台；讲台	2	form		
pleasant	ˈplezənt	a.令人愉快的，舒适的	2	plac		
pleasure	ˈpleʒə	n.愉快，快乐；乐事	2	plac		
plenty	ˈplenti	n.丰富，充足，大量	2	ple		
plot	plɔt	n.小块土地 vt.密谋	2			
plug	plʌg	n.塞子；插头 vt.塞	2			
plunge	plʌndʒ	vt.使投入；使陷入	1			
poem	ˈpəuim	n.诗，韵文，诗体文	2			
poet	ˈpəuit	n.诗人	2			
poetry	ˈpəuitri	n.诗，诗歌，诗作	2			
poison	ˈpɔizn	n.毒，毒药 vt.毒害	2			
pole	pəul	n.杆，柱	2			
police	pəˈliːs	n.警察；警察当局	2	polit		
policy	ˈpɔlisi	n.政策，方针	2	polit		
polish	ˈpɔli∫	vt.磨光；使优美	2			
polite	pəˈlait	a.有礼貌的；有教养的	2			
political	pəˈlitikəl	a.政治的，政治上的	2	polit		
politician	pɔliˈti∫ən	n.政治家；政客	1	polit		
politics	ˈpɔlitiks	n.政治，政治学；政纲	2	polit		
pollute	pəˈluːt	vt.弄脏，污染，沾污	2			
pollution	pəˈluː∫(ə)n	n.污染	2			
popular	ˈpɔpjulə(r)	a.民众的；流行的	2	popul		
population	ˌpɔpjuˈlei∫ən	n.人口；全体居民	2	popul		
port	pɔːt	n.港，港口	2			
portable	ˈpɔːtəbl	a.轻便的；手提的	2	port		
portion	ˈpɔː∫ən	n.一部分；一分	1	part		
portrait	ˈpɔːtrit	n.消像，画像	2	tract		
position	pəˈzi∫ən	n.位置；职位；姿势	2	pon		
positive	ˈpɔzətiv	a.确定的；积极的	2	pon		
possess	pəˈzes	vt.占用，拥有(财产)	2	pot	pot,sed	pot(能力)+sed(坐)，能坐在财物上就是占有
possible	ˈpɔsəbl	a.可能的；可能存在的	2	pot		
postpone	pəustˈpəun	vt.延迟，推迟，延缓	1	pon		
potential	pəˈten∫(ə)l	a.潜在的 n.潜力	1	pot		
pour	pɔː(r)	vt.灌，倒 vi.倾泻	2			
poverty	ˈpɔvəti	n.贫穷，贫困	1			
power	ˈpauə	n.能力；力；权；幂	2	pot		
practical	ˈpræktikəl	a.实践的；实用的	2			
practice	ˈpræktis	n.实践；练习；业务	2			
precaution	priˈkɔː∫ən	n.预防；警惕	1			
preceding	pri(ː)ˈsiːdiŋ	a.在前的；在先的	1	ced		
precious	ˈpre∫əs	a.珍贵的，宝贵的	2			
precise	priˈsais	a.精确的，准确的	1	cid		
predict	priˈdikt	v.预言，预告，预测	1	dic		
prefer	priˈfəː	vt.宁可，宁愿	2	fer		
preference	ˈprefərəns	n.偏爱，优先(权)	2	fer		
prejudice	ˈpredʒudis	n.偏见，成见	1	jud		
preliminary	priˈliminəri	a.预备的，初步的	1			
prepare	priˈpeə	vt.&vi.准备，预备	2	par		
prescribe	prisˈkraib	vt.命令；处(方)	1	scrib		
presence	ˈprezns	n.出席，到场；在	1			
present	priˈzent	a.现在的 n.目前	2			
preserve	priˈzəːv	vt.保护；保存；腌渍	1	serv		
president	ˈprezidənt	n.总统；校长；会长	1	sed		
press	pres	vt.压，按，揿；催促	2			
pressure	ˈpre∫ə(r)	n.压力；压力；压，按	2			
pretend	priˈtend	vt.假托，借口 vi.假装	1	tend		
prevail	priˈveil	vi.胜，优胜；流行	1	val		
prevent	priˈvent	vt.预防，防止；阻止	2	ven		
previous	ˈpriːviəs	a.先的；前的 ad.在前	2	vi		
primary	ˈpraiməri	a.最初的；基本的	2	prim		
prime	praim	a.首要的 n.春，青春	2	prim		
primitive	ˈprimitiv	a.原始的；粗糙的	1	prim		
principal	ˈprinsip(ə)l	a.主要的 n.负责人	1	prim		
principle	ˈprinsəpl	n.原则，原理；主义	2	prim		
print	print	vt.印刷 n.印刷；正片	2			
prior	ˈpraiə	a.在先的；优先的	1			
prison	ˈprizn	n.监狱，监禁	2	prehend		
private	ˈpraivit	a.私人的；私下的	1	priv		
privilege	ˈprivilidʒ	n.特权，优惠	1	priv		
probable	ˈprɔbəbl	a.或有的；大概的	2	prob		
procedure	prəˈsiːdʒə	n.程序；手续；过程	1	ced		
proceed	prəˈsiːd	vi.进行；继续进行	1	ced		
process	prəˈses	n.过程；工序 vt.加工	2	ced		
proclaim	prəˈkleim	vt.宣告，宣布；表明	1	claim		
produce	prəˈdjuːs	vt.生产；产生；展现	2	duc		
product	ˈprɔdəkt	n.产品，产物；(乘)积	2	duc		
productive	prəˈdʌktiv	a.生产的；丰饶的	1	duc		
profession	prəˈfe∫ən	n.职业	1			
professional	prəˈfe∫ənl	a.职业的 n.专业人员	2			
profit	ˈprɔfit	n.益处；利润 vi.得益	2	fac		
program	ˈprəugræm	n.节目单；大纲；程序	2	graph		
progress	ˈprəugres	n.前进，进展；进步	2	grad		
prohibit	prəˈhibit	vt.禁止，阻止	1	hab		
project	ˈprɔdʒekt	n.方案，工程 vi.伸出	2	ject		
prominent	ˈprɔminənt	a.实起的；突出的	1			
promise	ˈprɔmis	n.诺言；指望 vt.允诺	2	mit		
promote	prəˈməut	vt.促进，发扬；提升	1	mob		
prompt	prɔmpt	a.及时的 vt.敦促	1			
pronounce	prəˈnauns	vt.发…的音；宣布	2	nounc		
proof	pruːf	n.证据；证明；校样	2	prob		
proper	ˈprɔpə	a.适合的；合乎体统的	2	propri		
property	ˈprɔpəti	n.财产，资产；性质	2	propri		
proportion	prəˈpɔː∫ən	n.比，比率，部分	1	part		
propose	prəˈpəuz	vt.提议 vi.求婚	2	pon		
prospect	ˈprɔspekt	n.展望；前景，前程	2	spec		
prosperity	prɔsˈperiti	n.繁荣；昌盛，兴旺	1	sper		
protect	prəˈtekt	vt.保护，保卫，警戒	2	tect		
protein	ˈprəutiːn	n.蛋白质，朊	1	proto		
protest	prəˈtest	vt.&vi.&n.抗议	2	test		
prove	pruːv	vt.证明 vi.结果是	2	prob		
provide	prəˈvaid	vt.提供；装备，供给	2	vid		
province	ˈprɔvins	n.省；领域，部门	1			
provision	prəˈviʒən	n.供应；预备；存粮	1	vid		
psychological	ˌsaikəˈlɔdʒikəl	a.心理(学)的	1	psych	psych,log	psych(心理)+log(学科)
public	ˈpʌblik	a.公众的 n.公众	2	popul		
publish	ˈpʌbli∫	vt.公布；发表；出版	2	popul		
pulse	pʌls	n.脉搏；脉冲，脉动	2	pel		
punch	pʌnt∫	vt.冲出 n.冲压机	2	punct		
punctual	ˈpʌŋktjuəl	a.严守时刻的；准时的	1	punct		
punish	ˈpʌni∫	vt.罚，惩罚，处罚	2	pen		
punishment	ˈpʌni∫mənt	n.罚，惩罚，处罚	2	pen		
purify	ˈpjuərifai	vt.使纯净，使洁净	1	pur		
purity	ˈpjuəriti	n.纯净；纯洁；纯度	1	pur		
purpose	ˈpəːpəs	n.目的；意图；效果	2	pon		
pursue	pəˈsjuː	vt.追赶，追踪；进行	1	sequ		
pursuit	pəˈsjuːt	n.追赶；追求；事务	1	sequ		
qualify	ˈkwɔlifai	vt.使具有资格	1			
quality	ˈkwɔliti	n.质量；品质，特性	2			
quantity	ˈkwɔntiti	n.量，数量，分量	2			
quarrel	ˈkwɔrəl	n.争吵，吵架，口角	2			
queue	kjuː	n.行列 vi.排队等候	1			
quicken	ˈkwikən	vt.加快 vi.加快	2			
quilt	kwilt	n.被(子)	2			
quit	kwit	vt.离开，退出；停止	2			
quiz	kwiz	n.小型考试，测验	2			
quotation	kwəuˈtei∫ən	n.引用；引文；报价单	1	cit		
quote	kwəut	vt.引用，引证；报价	2	cit		
radiate	ˈreidieit	vi.发射光线；辐射	1	radi		
radiation	ˌreidiˈei∫ən	n.放/发射；辐射能	1	radi		
radioactive	ˈreidiəuˈæktiv	a.放射性的	1	act		
radioactivity	ˈreidiəuækˈtiviti	n.放射性，放射(现象)	1	act		
radius	ˈreidjəs	n.半径	1	radi		
rage	reidʒ	n.(一阵)狂怒，盛怒	1			
railway	ˈreilwei	n.铁路，铁道	2			
raise	reiz	vt.举起；引起；提高	2			
range	reindʒ	n.排，行；山脉；范围	2			
rank	ræŋk	n.排，横行；社会阶层	2			
rapid	ˈræpid	a.快的 n.急流	2			
rate	reit	n.比率；速度；价格	2			
ratio	ˈrei∫iəu	n.比，比率	1	rat		
rational	ˈræ∫ənl	a.理性的；出于理性的	1	rat		
react	riˈækt	vi.起反应；有影响	2	act		
reaction	ri(ː)ˈæk∫ən	n.反应；反作用	2	act		
reality	ri(ː)ˈæliti	n.现实；真实	2			
realize	ˈriəlaiz	vt.实现；认识到	2			
reasonable	ˈriːznəbl	a.合情合理的；公道的	2			
rebel	ˈrebəl	vi.造反 n.造反者	1			
rebellion	riˈbeljən	n.造反；叛乱；反抗	1			
recall	riˈkɔːl	vt.回想；叫回；收回	2			
receipt	riˈsiːt	n.收到；收条，收据	1	cap		
receive	riˈsiːv	vt.收到；得到；接待	2	cap		
receiver	riˈsiːvə	n.收受者，收件人	2	cap		
reception	riˈsep∫ən	a.接待；招待会；接受	1	cap		
recite	riˈsait	vt.&vi.背诵，朗诵	1	cit		
recognition	ˌrekəgˈni∫ən	n.认出，识别；承认	1	cogn		
recognize	ˈrekəgnaiz	vt.认识，认出；承认	2	cogn		
recollect	ˌrekəˈlekt	vt.回忆，追忆，想起	1	lect		
recommend	rekəˈmend	vt.推荐，介绍；劝告	2			
record	ˈrekərd	n.记录；履历 vt.记录	2			
recover	riˈkʌvə	vt.重新获得；挽回	2			
recovery	riˈkʌvəri	n.重获；痊愈，恢复	1			
reduce	riˈdjuːs	vt.减少，减小；简化	2	duc		
reduction	riˈdʌk∫ən	n.减少，减小，缩减	1	duc		
refer	riˈfəː	vt.使求助于 vi.谈到	2	fer		
reference	ˈrefrəns	n.参考；出处；提及	1	fer		
refine	riˈfain	vt.&vi.精炼，提纯	1	fin		
